
"Alert ID","SMARTS","ARTICLEID","PROPERTY","NAME","DESCRIPTION","PAGE","TABLE","LINE","COMMENT","SMARTS_DESCRIPTION","PUBMEDID","Publication"
"TA415","[$([#6][OX2][CH2][CH2][Cl,Br,I]),$([#6][OX2][CH2][Cl,Br,I])]","A9592","Genotoxic carcinogenicity, mutagenicity","Haloalkylethers","R = carbon atom; X = F,Cl,Br,I; only ethers containing -OCH2X (methyl) or -OCH2CH2X (ethyl) groups are included","-","-","-","","","15935536","2005 Bailey"
"TA416","[$([CX3](=[OX1])[CH2][Cl,Br,I]),$([CX4!H0]([OH1])[CH2][Cl,Br,I])]","A9592","Genotoxic carcinogenicity, mutagenicity","?-Halocarbonyl or a-halohydroxy","R = any atom/ group","-","-","-","-","","15935536","2005 Bailey"
"TA417","[#6][NX3]([#6])[Cl,Br,I,F]","A9592","Genotoxic carcinogenicity, mutagenicity","Haloamines","R = carbon atom; X = Cl, Br, I, F","-","-","-","","","15935536","2005 Bailey"
"TA418","[CX3]=[CX3][CX3](=[OX1])[$([#1][CX3]=[OX1]),$([#6]([CX3]=[OX1])),$([OX2]([CX3]=[OX1])[#6]),$([NX3]([CX3]=[OX1])([#1,#6])[#1,#6])]","A9592","Genotoxic carcinogenicity, mutagenicity","?, ?-Unsaturated carbonyls ","R = any atom/ group; this toxicophor includes aldehyde, ketone, ester, amide groups","-","-","-","-","","15935536","2005 Bailey"
"TA419","[CX3]=[CX3][CH2][$([Cl,Br,I]),$([OX2])]","A9592","Genotoxic carcinogenicity, mutagenicity","Allylic halides and alkoxides ","R, R1 = any atom/ group; X = Cl, Br, I","-","-","-","-","","15935536","2005 Bailey"
"TA420","[CX4]([H,F,Cl,Br,I])([H,F,Cl,Br,I])([H,F,Cl,Br,I])[F,Cl,Br,I]","A9592","Genotoxic carcinogenicity, mutagenicity","Halogenated methanes","X = F, Cl, Br, I","-","-","-","-","","15935536","2005 Bailey"
"TA421","[CX3]=[CX3H1][Cl,Br,I]","A9592","Genotoxic carcinogenicity, mutagenicity","Vinyl halides ","R = any atom/ group; X = Cl, Br, I","-","-","-","","","15935536","2005 Bailey"
"TA422","[c;R1,R2,R3]1[c;R1,R2,R3][c;R1,R2,R3][c;R2,R3]2[c;R2,R3]([c;R1,R2,R3]1)[c;R1,R2,R3][c;R1,R2,R3][c;R1,R2,R3][c;R1,R2,R3]2","A9592","Genotoxic carcinogenicity, mutagenicity","Polycyclic aromatic hydrocarbons","SMARTS notation matches aromatic hydrocarbons containing two or more fused aromatic rings","-","-","-","","","15935536","2005 Bailey"
"TA423","[NX2]=[CX2]=[OX1]","A9592","Genotoxic carcinogenicity, mutagenicity","Isocyanate","R = any atom/ group","-","-","-","","","15935536","2005 Bailey"
"TA424","[NX2]=[CX2]=[SX1]","A9592","Genotoxic carcinogenicity, mutagenicity","Isothiocyanate","R = any atom/ group","-","-","-","","","15935536","2005 Bailey"
"TA425","[$([NX2]([a!r0])=[NX2][a!r0]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])]","A9592","Genotoxic carcinogenicity, mutagenicity","Azoarenes","Ar = any aromatic/heteroaromatic atom; chemicals with sulfonic acid group at both ring  systems connected to the aromatic azo group are excluded","-","-","-","","","15935536","2005 Bailey"
"TA426","[$([CX4,a][Sv6X4](=[OX1])(=[OX1])[OX2][CX4]),$([CX4,a][Pv5X4](=[OX1])([OX2][#1,CX4])[OX2][CX4])]","A10024","Genotoxic carcinogenicity, mutagenicity","Alkyl esters of phosphonic or sulphonic acids","R = aliphatic carbon or any aromatic atom; R1 = aliphatic carbon; R2 = H, aliphatic carbon","-","-","-","-","","3277047","1988 Ashby"
"TA427","[a!r0][$([NX3+](=[OX1])[O-]),$([NX3](=[OX1])=[OX1]);!$([NX3]a(a-[!#1])a-[!#1]);!$([NX3]aa-C(=[OX1])[OH])]","A10024","Genotoxic carcinogenicity, mutagenicity","Aromatic nitro groups","Ar = any aromatic/heteroaromatic ring; chemicals with ortho-disubstitution, or with an ortho carboxylic acid substituent to the nitrogen substituent are excluded","-","-","-","-","","3277047","1988 Ashby"
"TA428","[$([NX2]([a!r0])=[NX2][a!r0]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaS(=O)(=O)[OH]);!$([NX2](aaaaS(=O)(=O)[OH])=[NX2]aaaaS(=O)(=O)[OH])]","A10024","Genotoxic carcinogenicity, mutagenicity","Aromatic azo groups ","Ar = any aromatic/heteroaromatic atom; chemicals with sulfonic acid group at both ring  systems connected to the aromatic azo group are excluded","-","-","-","","","3277047","1988 Ashby"
"TA429","[O-][N+]1=CC=CC=C1","A10024","Genotoxic carcinogenicity, mutagenicity","Aromatic rings N-oxides","Any aromatic or heteroaromatic ring","-","-","-","","","3277047","1988 Ashby"
"TA430","[a!r0][$([NX3H1][CH3]),$([NX3H1][CH2][CH3]),$([NX3]([CH3])[CH3]),$([NX3]([CH3])[CH2][CH3]),$([NX3]([CH2][CH3])[CH2][CH3]);!$([NX3]a(a-[!#1])a-[!#1]);!$([NX3]aa-C(=[OX1])[OH])]","A10024","Genotoxic carcinogenicity, mutagenicity","Aromatic mono- and dialkylamino groups","Ar = any aromatic/heteroaromatic ring; R1 = hydrogen, methyl, ethyl; R2 = methyl, ethyl; chemicals with ortho-disubstitution, or with an ortho carboxylic acid substituent with respect to the amine group are excluded","-","-","-","-","","3277047","1988 Ashby"
"TA431","[NX3]([CX4])([#1,CX4])[NX3]([#1,CX4])[#1,CX4]","A10024","Genotoxic carcinogenicity, mutagenicity","Alkyl hydrazines","R = alkyl; R1 = hydrogen or alkyl","-","-","-","-","R = alkyl crabon; R1 = hydrogen or alkyl carbon","3277047","1988 Ashby"
"TA432","[$([CX3]([H])(=[OX1])[#1,CX4])&!$([CX3]([H])(=[OX1])[CX3]=[CX3])]","A10024","Genotoxic carcinogenicity, mutagenicity","Alkyl aldehydes","R = aliphatic carbon; ?,?-unsaturated aldehydes are excluded","-","-","-","-","","3277047","1988 Ashby"
"TA433","[OH1][CH2][NX3]","A10024","Genotoxic carcinogenicity, mutagenicity","N-Methylol derivatives","R = any atom/ group","-","-","-","-","","3277047","1988 Ashby"
"TA434","[CX3]([CX4,#1])(Cl)=[CX3]([!F!Cl!Br!I])[CX4,#1]","A10024","Genotoxic carcinogenicity, mutagenicity","Monohaloalkenes","R1, R2 (or R3) = H or aliphatic carbon; R3 (or R2) = any atom/group except halogens; X = Cl; chlorinated olefins have been scored as positive only in cases where a sterically accessible epoxide derivative could be formed, i.e. where at least one hydrogen or alkyl group is attached to each carbon atom","-","-","-","-","","3277047","1988 Ashby"
"TA435","[F,Cl,Br,I][CH2][CH2][NX3,SX2][CH2][CH2][F,Cl,Br,I]","A10024","Genotoxic carcinogenicity, mutagenicity","?-Haloethyl N, S - mustards","R = any atom/ group; X = F, Cl, Br, I","-","-","-","The quaternary mustard is scored as structurally inert ","","3277047","1988 Ashby"
"TA436","[#6][NX3]([#6])Cl","A10024","Genotoxic carcinogenicity, mutagenicity","N-Chloroamines","R = carbon atom; X = F,Cl,Br,I","-","-","-","","","3277047","1988 Ashby"
"TA437","[$([OX2]1[CX4][CX4][CX3]1(=[OX1])),$([CX4]1[CX4][CX4][Sv6;X4](=[OX1])(=[OX1])[OX2]1)]","A10024","Genotoxic carcinogenicity, mutagenicity","Propiolactones and propiosultones","","-","-","-","","","3277047","1988 Ashby"
"TA438","[CX4]1[NX3][CX4]1","A10024","Genotoxic carcinogenicity, mutagenicity","Aromatic and aliphatic aziridinyl derivatives","R = any atom/ group","-","-","-","","","3277047","1988 Ashby"
"TA439","[F,Cl,Br,I][CH2][CX4,a]","A10024","Genotoxic carcinogenicity, mutagenicity","Aromatic and aliphatic substituted primary alkyl halides","R = aliphatic carbon or aromatic atom; X = F, Cl, Br, I","-","-","-","-","","3277047","1988 Ashby"
"TA440","[NX3][CX3](=[OX1])[OX2]","A10024","Genotoxic carcinogenicity, mutagenicity","Derivatives of urethane (carbamates)","R = any atom/ group","-","-","-","","","3277047","1988 Ashby"
"TA441","[a!r0][$([NH2]),$([NX3H1][#6]),$([NX3]([#6])[#6]),$([NX3]([#6,#1])[OX2H1]),$([NX3]([#6,#1])[OX2][CX3]=[OX1]);!$([NX3]a(a-[!#1])a-[!#1]);!$([NX3]aa-C(=[OX1])[OH])] ","A10024","Genotoxic carcinogenicity, mutagenicity","Aromatic amines ","Ar = any aromatic/heteroaromatic ring; R = hydrogen or carbon atom; this toxicophor includes N-hydroxy derivatives of aromatic amines and the derived esters; chemicals with ortho-disubstitution, or with an ortho carboxylic acid substituent to the nitrogen substituent are excluded","-","-","-","-","","3277047","1988 Ashby"
"TA442","[$([CX4]1[OX2][CX4]1),$([#6]1=[#6][#8]1)]","A10024","Genotoxic carcinogenicity, mutagenicity","Aliphatic and aromatic epoxides","R = any atom/ group","-","-","-","-","","3277047","1988 Ashby"
"TA443","[$(c1([F,Cl,Br,I,$(N(=O)=O)])c([F,Cl,Br,I,$(N(=O)=O),$(C#N),$(C=O),$(C(F)(F)F),$(S=O)])cc([F,Cl,Br,I,$(N(=O)=O),$(C#N),$(C=O),$(C(F)(F)F),$(S=O)])cc1),$(c1([F,Cl,Br,I,$(N(=O)=O)])c([F,Cl,Br,I,$(N(=O)=O),$(C#N),$(C=O),($(C(F)(F)F),$(S=O)])cccc1([F,Cl,Br,I,$(N(=O)=O),$(C#N),$(C=O),$(C(F)(F)F),$(S=O)]))]","A10182","Skin sensitization","Activated halo- or nitroaromatic compounds","X = F, Cl, Br, I, -NO2; Y = -NO2, -CN, -C=O, -CF3, -S=O (activating group)","-","-","-","","","18853302","2008 Enoch"
"TA444","[$(c1([F,Cl,Br,I,$(N(=O)=O)])ncc([F,Cl,Br,I,$(N(=O)=O),$(C#N),$(C=O),$(C(F)(F)F),$(S=O)])cc1),$(c1([F,Cl,Br,I,$(N(=O)=O)])ncccc1([F,Cl,Br,I,$(N(=O)=O),$(C#N),$(C=O),$(C(F)(F)F),$(S=O)]))]","A10182","Skin sensitization","Activated halo- or nitropyridines","X = F, Cl, Br, I, -NO2; Y = -NO2, -CN, -C=O, -CF3, -S=O (activating group)","-","-","-","","","18853302","2008 Enoch"
"TA445","c1([F,Cl,Br,I,$(N(=O)=O)])ncccn1","A10182","Skin sensitization","2-Halo- or 2-nitropyrimidines","X = F, Cl, Br, I, -NO2","-","-","-","-","","18853302","2008 Enoch"
"TA446","c1([F,Cl,Br,I,$(N(=O)=O)])ncncc1","A10182","Skin sensitization","4-Halo- or 4-nitropyrimidines","X = F, Cl, Br, I, -NO2","-","-","-","-","","18853302","2008 Enoch"
"TA447","c1([F,Cl,Br,I,$(N(=O)=O)])ncc([F,Cl,Br,I,$(N(=O)=O),$(C#N),$(C=O),$(C(F)(F)F),$(S=O)])nc1","A10182","Skin sensitization","Activated 2-halo- or 2-nitropyrazines","X = F, Cl, Br, I, -NO2; Y = -NO2, -CN, -C=O, -CF3, -S=O (activating group)","-","-","-","-","","18853302","2008 Enoch"
"TA448","c1nc([F,Cl,Br,I,$(N(=O)=O)])ncn1","A10182","Skin sensitization","Halo- or nitro s-triazines","X = F, Cl, Br, I, -NO2","-","-","-","","","18853302","2008 Enoch"
"TA449","[CH2]=[OX1,SX1]","A10182","Skin sensitization","Formaldehyde and thioformaldehyde","","-","-","-","-","","18853302","2008 Enoch"
"TA450","[CX4][CX3H1]=[OX1,SX1]","A10182","Skin sensitization","Aliphatic aldehydes and thioaldehydes","R = alkyl carbon","-","-","-","-","","18853302","2008 Enoch"
"TA451","[a][CX3H1]=[OX1]","A10182","Skin sensitization","Aromatic aldehydes","Ar = any aromatic atom","-","-","-","-","","18853302","2008 Enoch"
"TA452","C(C)(C)=CC=[OX1,SX1]","A10182","Skin sensitization","?, ?-Unsaturated carbonyl and thiocarbonyl compounds","R = any aliphatic carbon","-","-","-","-","","18853302","2008 Enoch"
"TA453","[C;!r5]([C;!r5])=[C;!r5][C;!r5](C)=[OX1,SX1;!r5]","A10182","Skin sensitization","?, ?-Unsaturated ketones and  thioketones","R = any atom/ group; R1 = aliphatic carbon that is not part of the 5-membered rings; R2 = any aliphatic carbon","-","-","-","-","","18853302","2008 Enoch"
"TA454","[#6]C(=[OX1,SX1])C(=[OX1,SX1])[#6]","A10182","Skin sensitization","?-Diketones and ?-dithiones","R = any carbon atom","-","-","-","-","","18853302","2008 Enoch"
"TA455","[#6]C(=[OX1,SX1])[CX4]C(=[OX1,SX1])[#6]","A10182","Skin sensitization","?-Diketones and ?-dithiones","R = any carbon atom","-","-","-","-","","18853302","2008 Enoch"
"TA456","[#6][$([NX2]=O),$(N=C=O),$(OC#N),$(SC#N),$(N=C=S)]","A10182","Skin sensitization","C-Nitroso compounds,  iso(thio)cyanates, (thio)cyanate esters","R = any carbon atom","-","-","-","","","18853302","2008 Enoch"
"TA457","[CH2][NH2]","A10182","Skin sensitization","Primary alkyl amines","R = any atom/ group","-","-","-","","","18853302","2008 Enoch"
"TA458","[CH2][NX3]([CH3])[CH3]","A10182","Skin sensitization","Tertiary alkyl amines","R = any atom/ group; R1 = methyl","-","-","-","-","","18853302","2008 Enoch"
"TA459","[$(CC(C)=[CH][CH2][OH]),$(CC=C(C)[CH2][OH])]","A10182","Skin sensitization","?, ?-Unsaturated alkoxy ","R = any aliphatic carbon; R1 = any atom/ group","-","-","-","","","18853302","2008 Enoch"
"TA460","[CH,CH2,CH3;!$([CH2]CC=[O,S])]([F,Cl,Br,I,$(OS(=O)(=O)[#6,#1]),$(OS(=O)(=O)O[#6,#1])])[#6]1[O,N,SX2][#6]1","A10182","Skin sensitization","Three-membered heterocycles derivatives","1) R1 = R2 = R3 = H; 2) R1 = H; R2 = any atom/group; R3 = F, Cl, Br, I, -OSO2R, -OSO3R; R = H or any carbon","-","-","-","Compounds containing -CH2-C-C=O(S) group attached to the 3-membered ring are excluded","","18853302","2008 Enoch"
"TA461","C1C(=[O,S])[O,S][CH2,CH]1","A10182","Skin sensitization","Lactones and their thio analogues","R = any atom/ group","-","-","-","","","18853302","2008 Enoch"
"TA462","[$(C=C),$(C#C),a][CH2,CH][O,S][$([CH]=O),$([CH]=S),$(C(C)=O),$(C(C)=S)]","A10182","Skin sensitization","Esters of aromatic and unsaturated alcohols and their thio analogues","R = -C=C, -C#C, -Ar; R1 = any atom/ group; R2 = H, aliphatic carbon; Ar = any aromatic atom","-","-","-","-","","18853302","2008 Enoch"
"TA463","[$(C=C),$(C#C),a][CH2,CH][O,S][a]","A10182","Skin sensitization","Aryloxy (arylthio) containing unsaturated compounds","R = -C=C, -C#C, -Ar; R1 = any atom/ group; Ar = any aromatic atom","-","-","-","","","18853302","2008 Enoch"
"TA464","[CH2,CH3][NX3][NX2]=[O,S]","A10182","Skin sensitization","Aliphatic N-(thio)nitroso compounds","R = any atom/ group","-","-","-","","","18853302","2008 Enoch"
"TA465","c1ccc2cc3ccccc3cc2c1","A10182","Skin sensitization","Anthracene and anthracene-containing compounds","","-","-","-","","","18853302","2008 Enoch"
"TA466","c1ccc2c(c1)ccc3ccccc23","A10182","Skin sensitization","Phenanthrene and phenanthrene-containing compounds","","-","-","-","","","18853302","2008 Enoch"
"TA467","[CH2,CH]=[CH][$(N(=[OX1])=[OX1]),$(C=O),$(C#N),$(S=O),$(C(=O)N),$(a)]","A10182","Skin sensitization","Activated alkene (Michael acceptor) (1)","R = any atom/ group; R1 = -NO2, -C=O, -C#N, -S=O, -C(=O)N, -Ar; Ar = any aromatic atom","-","-","-","-","","18853302","2008 Enoch"
"TA468","[CH2]=C[$(N(=[OX1])=[OX1]),$(C=O),$(C#N),$(S=O),$(C(=O)N),$(a)]","A10182","Skin sensitization","Activated alkene (Michael acceptor) (2)","R = any atom/ group; R1 = -NO2, -C=O, -C#N, -S=O, -C(=O)N, -Ar; Ar = any aromatic atom","-","-","-","-","","18853302","2008 Enoch"
"TA469","aC=C[$(N(=[OX1])=[OX1]),$(C=O),$(C#N),$(S=O),$(C(=O)N),$(a)]","A10182","Skin sensitization","Activated alkene (Michael acceptor)","R = any atom/ group; R1 = -NO2, -C=O, -C#N, -S=O, -C(=O)N, -Ar; Ar = any aromatic atom","-","-","-","","","18853302","2008 Enoch"
"TA470","C#C[$(N(=[OX1])=[OX1]),$(C=O),$(C#N),$(S=O),$(C(=O)N),$(a)]","A10182","Skin sensitization","Activated alkine","R = any atom/ group; R1 = -NO2, -C=O, -C#N, -S=O, -C(=O)N, -Ar; Ar = any aromatic atom","-","-","-","","","18853302","2008 Enoch"
"TA471","[CH2,CH]=[CH]C=C[$(N(=[OX1])=[OX1]),$(C=O),$(C#N),$(S=O),$(C(=O)N),$(a)]","A10182","Skin sensitization","Activated conjugated dienes","R = any atom/ group; R1 = -NO2, -C=O, -C#N, -S=O, -C(=O)N, -Ar; Ar = any aromatic atom","-","-","-","","","18853302","2008 Enoch"
"TA472","C=C([F,Cl,Br,I])[F,Cl,Br,I]","A10182","Skin sensitization","Alkenes containing a gem-dihalo-substituted terminal double bond","R = any atom/ group; X = F, Cl, Br, I","-","-","-","-","","18853302","2008 Enoch"
"TA473","c1c([O,NH2,NH])c([O,NH2,NH])ccc1","A10182","Skin sensitization","Ortho-disubstituted benzenes","Y = -OR, -NH2, -NHR; R = any atom/ group ","-","-","-","-","","18853302","2008 Enoch"
"TA474","c1c(=[O,NH2,NH])ccc(=[O,NH2,NH])c1","A10182","Skin sensitization","Para-disubstituted benzenes","Y = -OR, -NH2, -NHR; R = any atom/ group ","-","-","-","-","","18853302","2008 Enoch"
"TA475","[F,Cl,Br,I][CX3](=[OX1])[#1,*&!$([OH1])&!$([SH1])]","A10092","Reactive, unstable, toxic","Haloanhydrides","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA476","[#6][CX3](=[OX1])n1cncc1","A10092","Reactive, unstable, toxic","Acylimidazoles","","-","-","-","-","","-","2011 ChemDiv"
"TA477","[#6][CX3](=[OX1])n1nnc2ccccc12","A10092","Reactive, unstable, toxic","Acylbenzotriazoles","","-","-","-","-","","-","2011 ChemDiv"
"TA478","[CX3](=[OX1])[OX2][CX3](=[OX1])","A10092","Reactive, unstable, toxic","Anhydrides and mixed anhydrides","","-","-","-","-","","-","2011 ChemDiv"
"TA479","[Pv5X4](=[OX1])([F,Cl,Br,I])([#6])[#6]","A10092","Reactive, unstable, toxic","Phosphorus halogen derivatives (1)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA480","[Pv5X4](=[OX1])([F,Cl,Br,I])([#8])[#6]","A10092","Reactive, unstable, toxic","Phosphorus halogen derivatives (2)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA481","[Pv5X4](=[OX1])([F,Cl,Br,I])([#8])[#8]","A10092","Reactive, unstable, toxic","Phosphorus halogen derivatives (3)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA482","[Pv5X4](=[OX1])([F,Cl,Br,I])([#7])[#6]","A10092","Reactive, unstable, toxic","Phosphorus halogen derivatives (4)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA483","[Pv5X4]([F,Cl,Br,I])([#6])([#6])=[SX1]","A10092","Reactive, unstable, toxic","Phosphorus halogen derivatives (5)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA484","[Pv5X4]([#8])([#6])([F,Cl,Br,I])(=[SX1])","A10092","Reactive, unstable, toxic","Phosphorus halogen derivatives (6)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA485","[Pv5X4](=[SX1])([F,Cl,Br,I])([#16])[#6]","A10092","Reactive, unstable, toxic","Phosphorus halogen derivatives (7)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA486","[Pv5X4]([!#1])([!#1])([!#1])=[NX2]","A10092","Reactive, unstable, toxic","Phosphorus V derivatives","","-","-","-","-","","-","2011 ChemDiv"
"TA487","[NX2]=[CX2]=[OX1]","A10092","Reactive, unstable, toxic","Isocyanates","","-","-","-","-","","-","2011 ChemDiv"
"TA488","[NX2]=[CX2]=[SX1]","A10092","Reactive, unstable, toxic","Isothiocyanates","","-","-","-","-","","-","2011 ChemDiv"
"TA489","[#6][NX2]=[CX2]=[NX2][#6]","A10092","Reactive, unstable, toxic","Carbodiimides","","-","-","-","-","","-","2011 ChemDiv"
"TA490","[SX2][CX2]#[NX1]","A10092","Reactive, unstable, toxic","Thiocyanates","","-","-","-","-","","-","2011 ChemDiv"
"TA491","[#6][Sv6X4](=[OX1])(=[OX1])[F,Cl,Br,I]","A10092","Reactive, unstable, toxic","Sulfonylhalides","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA492","[#6][Sv6X4](=[OX1])(=[OX1])[OX2][Sv6X4](=[OX1])(=[OX1])[#6]","A10092","Reactive, unstable, toxic","Sulfonylanhydrides","","-","-","-","-","","-","2011 ChemDiv"
"TA493","[#6][Sv6X4](=[OX1])(=[OX1])[OX2][CX4]","A10092","Reactive, unstable, toxic","Alkylsulfonates","","-","-","-","-","Alkyl denotes alkyl carbon","-","2011 ChemDiv"
"TA494","[#6,#1][OX2,OH1][Sv6X4](=[OX1])(=[OX1])[OX2][CX4]","A10092","Reactive, unstable, toxic","Alkylsulfates","","-","-","-","-","Alkyl denotes alkyl carbon","-","2011 ChemDiv"
"TA495","[Pv3X3]([#8])([#8])[#8]","A10092","Reactive, unstable, toxic","All types of 3-valent phosphorus and similar (1)","","-","-","-","-","","-","2011 ChemDiv"
"TA496","[Pv3X3]([#8])([#8])[F,Cl,Br,I]","A10092","Reactive, unstable, toxic","All types of 3-valent phosphorus and similar (2)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA497","[Pv3X3]([#8])([#6])[F,Cl,Br,I]","A10092","Reactive, unstable, toxic","All types of 3-valent phosphorus and similar (3)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA498","[Pv3X3]([#6])([#6])[F,Cl,Br,I]","A10092","Reactive, unstable, toxic","All types of 3-valent phosphorus and similar (4)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA499","[Pv3X3]([#6])([#6])([#6])","A10092","Reactive, unstable, toxic","All types of 3-valent phosphorus and similar (5)","","-","-","-","-","","-","2011 ChemDiv"
"TA500","[Pv3X3]([#8])([#7])[F,Cl,Br,I]","A10092","Reactive, unstable, toxic","All types of 3-valent phosphorus and similar (6)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA501","[Pv3X3]([#7])([#7])[F,Cl,Br,I]","A10092","Reactive, unstable, toxic","All types of 3-valent phosphorus and similar (7)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA502","[#16][Pv3X3]([#6])[F,Cl,Br,I]","A10092","Reactive, unstable, toxic","All types of 3-valent phosphorus and similar (8)","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA503","[Pv3X3]([#7])([#7])[#7]","A10092","Reactive, unstable, toxic","All types of 3-valent phosphorus and similar (9)","","-","-","-","-","","-","2011 ChemDiv"
"TA504","[PX4+]([#6])([#6])([#6])([#6])","A10092","Reactive, unstable, toxic","All types of 3-valent phosphorus and similar (10)","","-","-","-","-","","-","2011 ChemDiv"
"TA505","[CX3]([#6])([F,Cl,Br])=[NX2][#8]","A10092","Reactive, unstable, toxic","Hydroxamic acid haloanhydrides","X = F, Cl, Br","-","-","-","-","","-","2011 ChemDiv"
"TA506","[#6][CX3](=[SX1])[F,Cl,Br,I]","A10092","Reactive, unstable, toxic","Halothioanhydrides","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA507","[#8][CX3](=[OX1])[F,Cl,Br,I]","A10092","Reactive, unstable, toxic","Halocarbonates","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA508","[#7][CX3](=[OX1])[F,Cl,Br,I]","A10092","Reactive, unstable, toxic","Halocarbamates","X = F, Cl, Br, I","-","-","-","-","","-","2011 ChemDiv"
"TA509","[#6][$([NX2+]#[CX1-]),$([NX2]#[CX1])]","A10092","Reactive, unstable, toxic","Isocyanides","","-","-","-","-","","-","2011 ChemDiv"
"TA510","[$([NX2]=[NX2+]=[NX1-]),$(N=[NX2+]=N),$([NX2-]-[NX2+]#[NX1])]","A10092","Reactive, unstable, toxic","Azides","","-","-","-","-","","-","2011 ChemDiv"
"TA511","[#6,#1][CX3](=[SX1])[OX2][#6]","A10092","Reactive, unstable, toxic","Thione esters","","-","-","-","-","","-","2011 ChemDiv"
"TA512","[#6,#1][CX3](=[OX1])[SX2][#6]","A10092","Reactive, unstable, toxic","Acylsulfides","","-","-","-","-","","-","2011 ChemDiv"
"TA513","[#6][CX3](=[SX1])[#6]","A10092","Reactive, unstable, toxic","Thiones","","-","-","-","-","","-","2011 ChemDiv"
"TA514","[#6][CX3](=[SX1])[#7]","A10092","Reactive, unstable, toxic","Thioamides","","-","-","-","-","","-","2011 ChemDiv"
"TA515","[OX2][OX2]","A10092","Reactive, unstable, toxic","Peroxides","","-","-","-","","","-","2011 ChemDiv"
"TA516","[SX2!R][SX2!R]","A10092","Reactive, unstable, toxic","Acyclic disulfides and polysulfides","","-","-","-","-","","-","2011 ChemDiv"
"TA517","[#6][NX2]=[OX1]","A10092","Reactive, unstable, toxic","Nitroso","","-","-","-","-","","-","2011 ChemDiv"
"TA518","[#6][OX2][$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]","A10092","Reactive, unstable, toxic","Nitrates","","-","-","-","-","","-","2011 ChemDiv"
"TA519","[#7][$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]","A10092","Reactive, unstable, toxic","N-Nitro","","-","-","-","-","","-","2011 ChemDiv"
"TA520","[#7][NX2]=[OX1]","A10092","Reactive, unstable, toxic","N-Nitroso","","-","-","-","-","","-","2011 ChemDiv"
"TA521","[#6][NX2]=[NX2][#6]","A10092","Reactive, unstable, toxic","Azo","","-","-","-","-","","-","2011 ChemDiv"
"TA522","[#6][$([NX2]=[NX3+]([O-])[#6]),$([NX2]=[NX3](=[OX1])[#6])]","A10092","Reactive, unstable, toxic","Azoxy","","-","-","-","-","","-","2011 ChemDiv"
